ID,tipo,PRO_COM,NOME_COM,NOME_PRO,NOME_REG,stato,Categoria,Sottocategoria,Ente destinatario,Dettaglio bene,Decreto destinazione,SourcePageURL
10864,bene immobile,82053,Palermo,PALERMO,SICILIA,Destinati non consegnati,Terreno,Terreno con fabbricato rurale,Comuni,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=19&provincia=92&comune=7412&tipo=0&stato=3&page=5
10865,bene immobile,82053,Palermo,PALERMO,SICILIA,Destinati non consegnati,Terreno,Terreno agricolo,Comuni,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=19&provincia=92&comune=7412&tipo=0&stato=3&page=5
10866,bene immobile,82053,Palermo,PALERMO,SICILIA,Destinati non consegnati,Terreno,Terreno agricolo,Comuni,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=19&provincia=92&comune=7412&tipo=0&stato=3&page=5
10867,bene immobile,82053,Palermo,PALERMO,SICILIA,Destinati non consegnati,Terreno,Terreno agricolo,Comuni,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=19&provincia=92&comune=7412&tipo=0&stato=3&page=5
10898,bene immobile,82053,Palermo,PALERMO,SICILIA,Destinati non consegnati,Unità immobiliare per uso di abitazione e assimilabile,Appartamento in condominio,Comuni,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=19&provincia=92&comune=7412&tipo=0&stato=3&page=3
10899,bene immobile,82053,Palermo,PALERMO,SICILIA,Destinati non consegnati,Unità immobiliare per uso di abitazione e assimilabile,Appartamento in condominio,Provincie,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=19&provincia=92&comune=7412&tipo=0&stato=3&page=3
10900,bene immobile,82053,Palermo,PALERMO,SICILIA,Destinati non consegnati,Unità immobiliare per uso di abitazione e assimilabile,Appartamento in condominio,Provincie,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=19&provincia=92&comune=7412&tipo=0&stato=3&page=3
10901,bene immobile,82053,Palermo,PALERMO,SICILIA,Destinati non consegnati,Unità immobiliare per uso di abitazione e assimilabile,Altro,Provincie,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=19&provincia=92&comune=7412&tipo=0&stato=3&page=3
10902,bene immobile,82053,Palermo,PALERMO,SICILIA,Destinati non consegnati,Unità immobiliare per uso di abitazione e assimilabile,Altro,Provincie,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=19&provincia=92&comune=7412&tipo=0&stato=3&page=3
10903,bene immobile,82053,Palermo,PALERMO,SICILIA,Destinati non consegnati,Unità immobiliare per uso di abitazione e assimilabile,Altro,Provincie,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=19&provincia=92&comune=7412&tipo=0&stato=3&page=3
10904,bene immobile,82053,Palermo,PALERMO,SICILIA,Destinati non consegnati,Unità immobiliare per uso di abitazione e assimilabile,Altro,Provincie,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=19&provincia=92&comune=7412&tipo=0&stato=3&page=3
10905,bene immobile,82053,Palermo,PALERMO,SICILIA,Destinati non consegnati,Unità immobiliare per uso di abitazione e assimilabile,Altro,Provincie,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=19&provincia=92&comune=7412&tipo=0&stato=3&page=3
10906,bene immobile,82053,Palermo,PALERMO,SICILIA,Destinati non consegnati,Unità immobiliare per uso di abitazione e assimilabile,Appartamento in condominio,Provincie,no data,http://www.benisequestraticonfiscati.it/Joomla/images/pdf/provvedimenti/566.pdf,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=19&provincia=92&comune=7412&tipo=0&stato=3&page=3
10907,bene immobile,82053,Palermo,PALERMO,SICILIA,Destinati non consegnati,Unità immobiliare per uso di abitazione e assimilabile,Appartamento in condominio,Provincie,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=19&provincia=92&comune=7412&tipo=0&stato=3&page=3
10908,bene immobile,82053,Palermo,PALERMO,SICILIA,Destinati non consegnati,Unità immobiliare per uso di abitazione e assimilabile,Appartamento in condominio,Provincie,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=19&provincia=92&comune=7412&tipo=0&stato=3&page=3
10909,bene immobile,82053,Palermo,PALERMO,SICILIA,Destinati non consegnati,Unità immobiliare per uso di abitazione e assimilabile,Appartamento in condominio,Regioni,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&id=65&Itemid=27&stato=3&tipo=0&page=3&id_bene=162548,http://www.benisequestraticonfiscati.it/Joomla/images/pdf/provvedimenti/2013_0028006.pdf,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=19&provincia=92&comune=7412&tipo=0&stato=3&page=3
10910,bene immobile,82053,Palermo,PALERMO,SICILIA,Destinati non consegnati,Unità immobiliare per uso di abitazione e assimilabile,Appartamento in condominio,Carabinieri,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=19&provincia=92&comune=7412&tipo=0&stato=3&page=3
10911,bene immobile,82053,Palermo,PALERMO,SICILIA,Destinati non consegnati,Unità immobiliare per uso di abitazione e assimilabile,Appartamento in condominio,Carabinieri,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=19&provincia=92&comune=7412&tipo=0&stato=3&page=3
10912,bene immobile,82053,Palermo,PALERMO,SICILIA,Destinati non consegnati,Unità immobiliare per uso di abitazione e assimilabile,Appartamento in condominio,Carabinieri,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=19&provincia=92&comune=7412&tipo=0&stato=3&page=3
10913,bene immobile,82053,Palermo,PALERMO,SICILIA,Destinati non consegnati,Unità immobiliare per uso di abitazione e assimilabile,Appartamento in condominio,Carabinieri,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=19&provincia=92&comune=7412&tipo=0&stato=3&page=3
10914,bene immobile,82053,Palermo,PALERMO,SICILIA,Destinati non consegnati,Unità immobiliare per uso di abitazione e assimilabile,Appartamento in condominio,Carabinieri,no data,http://www.benisequestraticonfiscati.it/Joomla/images/pdf/provvedimenti/2013_0032620.pdf,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=19&provincia=92&comune=7412&tipo=0&stato=3&page=3
10915,bene immobile,82053,Palermo,PALERMO,SICILIA,Destinati non consegnati,Unità immobiliare per uso di abitazione e assimilabile,Appartamento in condominio,Carabinieri,no data,http://www.benisequestraticonfiscati.it/Joomla/images/pdf/provvedimenti/2013_0032620.pdf,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=19&provincia=92&comune=7412&tipo=0&stato=3&page=3
10916,bene immobile,82053,Palermo,PALERMO,SICILIA,Destinati non consegnati,Unità immobiliare per uso di abitazione e assimilabile,Appartamento in condominio,Carabinieri,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=19&provincia=92&comune=7412&tipo=0&stato=3&page=3
10917,bene immobile,82053,Palermo,PALERMO,SICILIA,Destinati non consegnati,Unità immobiliare per uso di abitazione e assimilabile,Appartamento in condominio,Polizia di Stato,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=19&provincia=92&comune=7412&tipo=0&stato=3&page=3
10918,bene immobile,82053,Palermo,PALERMO,SICILIA,Destinati non consegnati,Unità immobiliare per uso di abitazione e assimilabile,Appartamento in condominio,Polizia di Stato,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=19&provincia=92&comune=7412&tipo=0&stato=3&page=3
10919,bene immobile,82053,Palermo,PALERMO,SICILIA,Destinati non consegnati,Unità immobiliare per uso di abitazione e assimilabile,Appartamento in condominio,Vigili del Fuoco,no data,http://www.benisequestraticonfiscati.it/Joomla/images/pdf/provvedimenti/14.pdf,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=19&provincia=92&comune=7412&tipo=0&stato=3&page=3
10920,bene immobile,82053,Palermo,PALERMO,SICILIA,Destinati non consegnati,Unità immobiliare per uso di abitazione e assimilabile,Appartamento in condominio,Vigili del Fuoco,no data,http://www.benisequestraticonfiscati.it/Joomla/images/pdf/provvedimenti/47.pdf,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=19&provincia=92&comune=7412&tipo=0&stato=3&page=3
10921,bene immobile,82053,Palermo,PALERMO,SICILIA,Destinati non consegnati,Altra unità immobiliare,Altro,Comuni,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=19&provincia=92&comune=7412&tipo=0&stato=3&page=3
10922,bene immobile,82053,Palermo,PALERMO,SICILIA,Destinati non consegnati,Unità immobiliare a destinazione commerciale e industriale,Altro,Comuni,no data,http://www.benisequestraticonfiscati.it/Joomla/images/pdf/provvedimenti/217.pdf,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=19&provincia=92&comune=7412&tipo=0&stato=3&page=3
10923,bene immobile,82053,Palermo,PALERMO,SICILIA,Destinati non consegnati,Unità immobiliare a destinazione commerciale e industriale,Altro,Comuni,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=19&provincia=92&comune=7412&tipo=0&stato=3&page=3
10924,bene immobile,82053,Palermo,PALERMO,SICILIA,Destinati non consegnati,Unità immobiliare a destinazione commerciale e industriale,Altro,Comuni,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=19&provincia=92&comune=7412&tipo=0&stato=3&page=3
10925,bene immobile,82053,Palermo,PALERMO,SICILIA,Destinati non consegnati,Unità immobiliare a destinazione commerciale e industriale,Altro,Provincie,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=19&provincia=92&comune=7412&tipo=0&stato=3&page=3
10926,bene immobile,82053,Palermo,PALERMO,SICILIA,Destinati non consegnati,Unità immobiliare a destinazione commerciale e industriale,Altro,Comuni,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=19&provincia=92&comune=7412&tipo=0&stato=3&page=3
10927,bene immobile,82053,Palermo,PALERMO,SICILIA,Destinati non consegnati,Unità immobiliare per uso di abitazione e assimilabile,"Box, garage, autorimessa, posto auto",Comuni,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=19&provincia=92&comune=7412&tipo=0&stato=3&page=3
